claim_id,policy_id,customer_id,loss_date,report_date,cause_of_loss,catastrophe_flag,first_line_of_address,county,state,zip_code,latitude,longitude,property_age,roof_age,roof_material,construction_type,square_footage,occupancy_type,property_value,policy_tenure_months,coverage_a_dwelling_flag,coverage_b_other_structures_flag,coverage_c_personal_property_flag,coverage_d_loss_of_use_flag,coverage_e_liability_flag,coverage_f_medical_payments_flag,coverage_a_limit,coverage_b_limit,coverage_c_limit,coverage_d_limit,deductible,annual_premium,policy_form,prior_claim_count_3yr,prior_total_paid_3yr,prior_same_cause_claim_count,prior_litigated_claim_count,initial_reserve,initial_estimate,days_to_first_inspection,inspection_completed_30_days,complaint_flag_30_days,litigated
CLM00577,POL00577,CUS00577,2025-02-22,2025-03-29,Water,0,6970 SW 40th St,Miami-Dade,FL,33155,25.7421,-80.313298,42,14,Concrete Tile,Masonry,3684,Secondary Residence,810000,124,1,1,1,1,1,1,666000,59000,334000,144000,2000,3290,HO3,0,0,0,0,51000,47000,17,1,0,0
CLM00578,POL00578,CUS00578,2025-04-25,2025-06-09,Freeze,0,452 NE 31st St,Miami-Dade,FL,33137,25.805582,-80.194716,49,7,Flat/TPO,Concrete Block,4070,Tenant Occupied,949000,149,1,1,1,1,1,1,950000,137000,649000,217000,5000,6120,HO3,0,0,0,0,30200,27900,14,1,0,0
CLM00579,POL00579,CUS00579,2025-06-10,2025-06-10,Wind,0,109 W Fortune St,Hillsborough,FL,33602,27.947222,-82.458452,31,30,Tile,Reinforced Concrete,1081,Tenant Occupied,973000,170,1,1,1,1,1,1,966000,85000,495000,152000,1000,9310,HO5,3,137800,1,1,15700,18800,13,1,1,0
CLM00580,POL00580,CUS00580,2025-01-21,2025-01-29,Theft,0,3000 NE 2nd Ave,Miami-Dade,FL,33137,25.808936,-80.195094,24,15,Tile,Frame,879,Owner Occupied,1421000,49,1,1,1,1,1,1,1406000,158000,933000,354000,10000,3010,HO5,1,31500,0,0,8300,3600,10,1,0,0
CLM00581,POL00581,CUS00581,2022-04-19,2022-04-28,Hail,0,6970 SW 40th St,Miami-Dade,FL,33155,25.7421,-80.313298,36,23,Flat/TPO,Reinforced Concrete,1003,Secondary Residence,378000,122,1,1,1,1,1,1,327000,43000,166000,71000,1500,5520,HO6,0,0,0,0,19100,21900,10,1,0,0
CLM00582,POL00582,CUS00582,2023-05-06,2023-05-08,Wind,0,355 N Rosalind Ave,Orange,FL,32801,28.545514,-81.378134,71,19,Metal,Masonry Veneer,2386,Owner Occupied,1323000,180,1,1,1,1,1,1,1276000,124000,804000,195000,2500,4320,HO3,4,223400,0,0,103500,49600,13,1,0,0
CLM00583,POL00583,CUS00583,2023-08-29,2023-10-07,Vandalism,0,230 NE 4th St,Miami-Dade,FL,33132,25.781976,-80.192572,74,15,Flat/TPO,Masonry,1465,Owner Occupied,819000,85,1,1,1,1,1,1,753000,112000,423000,118000,1500,6820,HO6,0,0,0,0,10400,8300,4,1,0,0
CLM00584,POL00584,CUS00584,2023-03-29,2023-03-31,Wind,0,6970 SW 40th St,Miami-Dade,FL,33155,25.7421,-80.313298,46,1,Asphalt Shingle,Frame,3929,Secondary Residence,234000,166,1,1,1,1,1,1,174000,14000,78000,42000,7500,5790,HO6,1,75600,0,1,44200,39800,4,1,0,0
CLM00585,POL00585,CUS00585,2023-03-10,2023-04-25,Hail,0,30 SW 1st St,Miami-Dade,FL,33130,25.765842,-80.208492,22,22,Metal,Masonry Veneer,4148,Owner Occupied,609000,171,1,1,1,1,1,1,588000,81000,322000,159000,5000,3230,HO6,0,0,1,0,13100,25600,12,1,1,1
CLM00586,POL00586,CUS00586,2024-09-28,2024-10-07,Wind,0,3131 NE 1st Ave,Miami-Dade,FL,33137,25.807112,-80.193906,34,10,Tile,Reinforced Concrete,3900,Owner Occupied,442000,81,1,1,1,1,1,1,328000,29000,191000,85000,2500,4930,HO6,0,0,0,0,12500,25900,13,1,0,0
CLM00587,POL00587,CUS00587,2023-08-02,2023-08-04,Water,0,6970 SW 40th St,Miami-Dade,FL,33155,25.7421,-80.313298,24,24,Tile,Reinforced Concrete,1929,Owner Occupied,365000,130,1,1,1,1,1,1,290000,27000,199000,53000,2000,7370,HO3,1,46200,1,1,44100,37400,9,1,0,0
CLM00588,POL00588,CUS00588,2022-09-21,2022-10-06,Wind,0,2050 Jake St,Orange,FL,32814,28.560782,-81.32269,58,15,Concrete Tile,Frame,2888,Owner Occupied,1328000,134,1,1,1,1,1,1,1116000,144000,586000,329000,2000,7010,HO6,0,0,1,0,48600,28900,17,1,0,0
CLM00589,POL00589,CUS00589,2025-01-21,2025-01-21,Wind,0,5127 W Tyson Ave,Hillsborough,FL,33611,27.888982,-82.504054,34,10,Tile,Reinforced Concrete,4142,Owner Occupied,1166000,80,1,1,1,1,1,1,1104000,125000,593000,259000,5000,8460,HO3,2,102100,1,0,17800,47300,12,1,0,0
CLM00590,POL00590,CUS00590,2023-08-18,2023-08-20,Wind,0,1211 E Kennedy Blvd,Hillsborough,FL,33602,27.950366,-82.46105,41,11,Metal,Masonry Veneer,1197,Tenant Occupied,629000,10,1,1,1,1,1,1,582000,51000,383000,112000,5000,9170,HO5,2,136900,0,0,9900,25200,11,1,1,0
CLM00591,POL00591,CUS00591,2022-07-28,2022-07-29,Wind,0,520 E Church St,Orange,FL,32801,28.542388,-81.368972,25,6,Tile,Reinforced Concrete,2811,Secondary Residence,1308000,138,1,1,1,1,1,1,1204000,161000,716000,223000,1000,3490,HO5,2,132200,1,1,21700,21400,14,1,0,0
CLM00592,POL00592,CUS00592,2022-03-02,2022-03-11,Water,0,1011 E Cumberland Ave,Hillsborough,FL,33602,27.948032,-82.463042,63,28,Metal,Masonry Veneer,3203,Owner Occupied,1400000,176,1,1,1,1,1,1,1046000,123000,703000,188000,5000,4070,HO3,1,33900,0,0,21800,21500,6,1,0,0
CLM00593,POL00593,CUS00593,2025-11-04,2025-11-13,Water,0,733 Main Ln,Orange,FL,32801,28.546738,-81.375962,53,5,Metal,Masonry,3991,Owner Occupied,570000,39,1,0,1,1,1,1,540000,0,352000,105000,10000,3030,HO3,1,34300,2,0,10700,13200,16,1,0,0
CLM00594,POL00594,CUS00594,2025-11-01,2025-11-07,Wind,0,5432 W Tyson Ave,Hillsborough,FL,33611,27.888268,-82.506778,7,7,Concrete Tile,Frame,2591,Owner Occupied,223000,91,1,1,1,1,1,1,169000,14000,77000,41000,10000,5080,HO3,0,0,0,0,26200,24700,16,1,1,0
CLM00595,POL00595,CUS00595,2022-09-06,2022-09-11,Fire,0,30 SW 1st St,Miami-Dade,FL,33130,25.765842,-80.208492,18,18,Metal,Concrete Block,3407,Secondary Residence,463000,49,1,1,1,1,0,0,405000,60000,211000,84000,7500,6430,DP3,3,119800,0,0,75300,76200,11,1,0,0
CLM00596,POL00596,CUS00596,2023-09-18,2023-10-18,Hurricane,0,3015 N Rocky Point Dr E,Hillsborough,FL,33607,27.964764,-82.501766,50,8,Asphalt Shingle,Frame,1129,Owner Occupied,706000,172,1,0,1,1,1,1,700000,0,344000,170000,1000,2350,HO3,0,0,0,0,126400,114400,1,1,1,1
CLM00597,POL00597,CUS00597,2024-05-17,2024-05-17,Water,0,5432 W Tyson Ave,Hillsborough,FL,33611,27.888268,-82.506778,65,23,Asphalt Shingle,Concrete Block,3549,Owner Occupied,468000,125,1,1,1,1,1,1,369000,55000,203000,73000,1500,5090,HO3,3,247700,1,0,18600,19100,4,1,0,0
CLM00598,POL00598,CUS00598,2023-04-18,2023-04-19,Freeze,0,9567 Sunbelt St,Hillsborough,FL,33635,28.022792,-82.61563,47,32,Asphalt Shingle,Masonry Veneer,1180,Secondary Residence,943000,77,1,0,1,1,1,1,849000,0,525000,172000,10000,6510,HO6,1,73700,2,1,15800,14600,8,1,0,0
CLM00599,POL00599,CUS00599,2023-05-12,2023-05-20,Vandalism,0,6970 SW 40th St,Miami-Dade,FL,33155,25.7421,-80.313298,66,26,Metal,Reinforced Concrete,1970,Owner Occupied,879000,88,1,1,1,1,1,1,755000,82000,420000,126000,2000,9310,HO3,1,105000,1,0,51600,22300,7,1,0,1
CLM00600,POL00600,CUS00600,2022-09-09,2022-09-13,Water,0,2900 Biscayne Blvd,Miami-Dade,FL,33137,25.80518,-80.188488,35,14,Tile,Masonry Veneer,3915,Owner Occupied,422000,182,1,1,1,1,1,1,429000,44000,226000,127000,5000,4680,HO6,2,78300,0,1,52600,46700,6,1,0,0
CLM00601,POL00601,CUS00601,2025-03-21,2025-03-25,Freeze,0,9200 Randal Park Blvd,Orange,FL,32832,28.412212,-81.243592,11,11,Asphalt Shingle,Masonry,3976,Owner Occupied,985000,65,1,1,1,1,1,1,932000,115000,428000,148000,1500,1910,HO6,0,0,0,1,26900,26100,18,1,0,0
CLM00602,POL00602,CUS00602,2023-04-04,2023-04-09,Lightning,0,230 NE 4th St,Miami-Dade,FL,33132,25.781976,-80.192572,68,2,Asphalt Shingle,Masonry,1595,Owner Occupied,1316000,126,1,1,1,1,1,1,1193000,146000,770000,330000,5000,5540,HO3,1,8900,0,0,22400,18900,15,1,0,0
CLM00603,POL00603,CUS00603,2023-05-23,2023-05-25,Hurricane,0,3000 NE 2nd Ave,Miami-Dade,FL,33137,25.808936,-80.195094,6,6,Flat/TPO,Masonry Veneer,3419,Tenant Occupied,1261000,161,1,1,1,1,1,1,1077000,127000,615000,182000,5000,3360,HO3,1,83100,0,0,15300,13700,4,1,0,0
CLM00604,POL00604,CUS00604,2025-06-24,2025-07-24,Hurricane,0,10149 Arise Loop,Orange,FL,32837,28.397256,-81.42077,70,5,Asphalt Shingle,Masonry,3637,Owner Occupied,1200000,155,1,1,1,1,1,1,1149000,161000,543000,275000,2000,7250,HO3,0,0,0,0,97600,82000,2,1,1,1
CLM00605,POL00605,CUS00605,2022-11-05,2022-12-02,Vandalism,0,710 NE 1st Ave,Miami-Dade,FL,33132,25.783848,-80.189314,70,3,Asphalt Shingle,Concrete Block,1785,Owner Occupied,1085000,46,1,1,1,1,1,1,1055000,110000,654000,297000,10000,2570,HO6,0,0,0,0,32900,16400,13,1,1,0
CLM00606,POL00606,CUS00606,2023-08-19,2023-08-25,Water,0,30 SW 1st St,Miami-Dade,FL,33130,25.765842,-80.208492,15,4,Concrete Tile,Frame,2305,Owner Occupied,640000,54,1,1,1,1,1,1,536000,58000,293000,127000,7500,5000,HO3,2,65500,1,0,32200,31700,9,1,0,0
CLM00607,POL00607,CUS00607,2022-06-17,2022-06-22,Wind,0,4000 Headwaters Way,Orange,FL,32837,28.386144,-81.418598,62,13,Concrete Tile,Concrete Block,1763,Owner Occupied,976000,174,1,1,1,1,1,1,777000,96000,542000,126000,5000,5380,HO6,2,60100,3,0,79600,43500,4,1,0,0
CLM00608,POL00608,CUS00608,2025-09-16,2025-09-24,Wind,0,180 NE 29th St,Miami-Dade,FL,33137,25.808606,-80.19234,11,4,Concrete Tile,Masonry,3850,Secondary Residence,341000,171,1,1,1,1,1,1,294000,38000,135000,54000,2500,6250,HO3,2,112400,1,0,35800,35000,12,1,0,0
CLM00609,POL00609,CUS00609,2024-11-29,2024-12-01,Wind,0,2901 NE 1st Ave,Miami-Dade,FL,33137,25.802168,-80.187402,72,6,Tile,Reinforced Concrete,1626,Owner Occupied,421000,190,1,1,1,1,1,1,319000,47000,189000,79000,2500,2870,HO6,0,0,1,0,20300,18100,2,1,0,0
CLM00610,POL00610,CUS00610,2025-02-08,2025-02-12,Hail,0,6501 S Westshore Blvd,Hillsborough,FL,33616,27.869022,-82.523216,34,14,Metal,Reinforced Concrete,1842,Owner Occupied,1261000,144,1,1,1,1,1,1,943000,140000,608000,256000,2500,2240,HO3,1,7000,0,2,14500,30400,3,1,0,1
CLM00611,POL00611,CUS00611,2022-01-28,2022-02-03,Water,0,218 NW 8th St,Miami-Dade,FL,33136,25.785132,-80.210772,72,4,Flat/TPO,Reinforced Concrete,1623,Tenant Occupied,1364000,53,1,0,1,1,1,1,1302000,0,689000,311000,2000,4380,HO5,1,94800,1,0,38500,33800,18,1,0,0
CLM00612,POL00612,CUS00612,2024-10-23,2024-10-27,Hurricane,0,1011 E Cumberland Ave,Hillsborough,FL,33602,27.948032,-82.463042,72,25,Tile,Masonry,1973,Owner Occupied,1094000,113,1,1,1,1,1,1,1005000,144000,608000,204000,5000,2460,HO3,0,0,0,0,19500,19100,5,1,0,0
CLM00613,POL00613,CUS00613,2025-09-30,2025-10-02,Hail,0,7511 Solstice Cir,Orange,FL,32821,28.411672,-81.46685,74,18,Concrete Tile,Masonry,3470,Owner Occupied,527000,57,1,1,1,1,1,1,497000,68000,310000,95000,2500,8480,HO3,0,0,0,0,15400,15100,7,1,0,0
CLM00614,POL00614,CUS00614,2025-03-08,2025-03-16,Hail,0,901 W Chestnut St,Hillsborough,FL,33607,27.956886,-82.501454,75,24,Concrete Tile,Masonry Veneer,2569,Owner Occupied,352000,15,1,1,1,1,1,1,284000,36000,165000,52000,10000,6480,HO3,0,0,0,0,46300,42300,12,1,1,1
CLM00615,POL00615,CUS00615,2023-07-02,2023-07-10,Water,0,6301 S Westshore Blvd,Hillsborough,FL,33616,27.867894,-82.52435,38,5,Concrete Tile,Concrete Block,2795,Tenant Occupied,1042000,57,1,1,1,1,1,1,750000,109000,410000,147000,1000,4480,HO6,0,0,0,0,8700,7000,18,1,0,0
CLM00616,POL00616,CUS00616,2022-05-27,2022-05-29,Water,0,10149 Arise Loop,Orange,FL,32837,28.397256,-81.42077,48,22,Metal,Reinforced Concrete,2929,Owner Occupied,1195000,190,1,1,1,1,1,1,1028000,121000,591000,261000,2500,9270,HO6,1,20400,1,0,13700,13200,14,1,0,0
CLM00617,POL00617,CUS00617,2022-05-01,2022-05-02,Fire,0,645 NW 1st St,Miami-Dade,FL,33128,25.768528,-80.198928,68,15,Tile,Masonry Veneer,2660,Tenant Occupied,932000,85,1,1,1,1,1,0,860000,83000,408000,194000,2000,8880,DP3,1,63300,0,0,145200,127700,16,1,0,0
CLM00618,POL00618,CUS00618,2024-12-17,2024-12-25,Lightning,0,218 NW 8th St,Miami-Dade,FL,33136,25.785132,-80.210772,71,19,Tile,Masonry Veneer,2317,Owner Occupied,1111000,102,1,1,1,1,1,1,819000,77000,535000,127000,5000,9200,HO5,2,43400,1,1,8500,9500,11,1,0,0
CLM00619,POL00619,CUS00619,2022-06-23,2022-07-01,Wind,0,7575 Universal Blvd,Orange,FL,32819,28.451704,-81.47356,11,11,Flat/TPO,Reinforced Concrete,2419,Owner Occupied,1001000,161,1,1,1,1,1,1,729000,84000,351000,136000,2500,8690,HO6,0,0,1,0,24200,23300,7,1,0,0
CLM00620,POL00620,CUS00620,2025-12-07,2025-12-11,Water,0,55 NE 2nd St,Miami-Dade,FL,33132,25.784184,-80.187508,67,26,Flat/TPO,Concrete Block,1683,Owner Occupied,700000,187,1,1,1,1,1,1,579000,79000,288000,143000,5000,3470,HO3,0,0,0,0,28300,28200,13,1,0,0
CLM00621,POL00621,CUS00621,2022-06-18,2022-07-08,Vandalism,0,710 NE 1st Ave,Miami-Dade,FL,33132,25.783848,-80.189314,3,3,Flat/TPO,Concrete Block,3259,Owner Occupied,279000,33,1,1,1,1,1,1,262000,34000,165000,40000,1000,6660,HO3,0,0,0,0,6600,6000,16,1,0,1
CLM00622,POL00622,CUS00622,2025-11-13,2025-11-29,Hurricane,0,3000 NE 2nd Ave,Miami-Dade,FL,33137,25.808936,-80.195094,75,6,Flat/TPO,Reinforced Concrete,1468,Secondary Residence,1001000,80,1,1,1,1,1,1,750000,68000,415000,125000,5000,3440,HO6,1,9800,1,0,120200,57100,16,1,0,1
CLM00623,POL00623,CUS00623,2024-10-10,2024-10-11,Hail,1,6970 SW 40th St,Miami-Dade,FL,33155,25.7421,-80.313298,14,14,Tile,Frame,2483,Secondary Residence,1405000,171,1,1,1,1,1,1,1249000,133000,693000,356000,2500,8290,HO3,0,0,2,0,23100,22800,10,1,0,0
CLM00624,POL00624,CUS00624,2022-04-22,2022-05-21,Vandalism,0,7511 Solstice Cir,Orange,FL,32821,28.411672,-81.46685,64,13,Asphalt Shingle,Masonry,4068,Owner Occupied,273000,126,1,1,1,1,1,1,245000,32000,153000,47000,5000,7720,HO5,0,0,0,0,3800,3900,14,1,0,0
CLM00625,POL00625,CUS00625,2024-03-12,2024-03-21,Hurricane,0,4000 Headwaters Way,Orange,FL,32837,28.386144,-81.418598,44,18,Metal,Reinforced Concrete,2516,Owner Occupied,401000,125,1,1,1,1,1,1,340000,40000,174000,61000,10000,5880,HO5,0,0,0,0,80300,76500,16,1,0,0
CLM00626,POL00626,CUS00626,2024-01-13,2024-01-21,Fire,0,4301 Urbana Dr,Orange,FL,32837,28.394856,-81.424922,53,13,Asphalt Shingle,Frame,3724,Owner Occupied,224000,42,1,1,1,1,1,1,163000,20000,82000,38000,2000,8430,HO3,1,39800,1,0,79600,80600,4,1,0,0
CLM00627,POL00627,CUS00627,2024-05-18,2024-05-25,Wind,0,6904 Ralston Pl Dr,Hillsborough,FL,33614,28.00581,-82.507956,45,25,Flat/TPO,Masonry Veneer,1940,Owner Occupied,284000,144,1,1,1,1,1,1,220000,30000,121000,56000,1500,8270,HO3,1,50600,0,0,27000,22500,5,1,0,0
CLM00628,POL00628,CUS00628,2022-02-03,2022-02-06,Water,0,710 NE 1st Ave,Miami-Dade,FL,33132,25.783848,-80.189314,56,22,Metal,Reinforced Concrete,3018,Owner Occupied,560000,61,1,0,1,1,1,1,458000,0,245000,104000,10000,7540,HO5,0,0,0,0,29800,24500,2,1,0,0
CLM00629,POL00629,CUS00629,2023-04-03,2023-04-03,Water,0,645 NW 1st St,Miami-Dade,FL,33128,25.768528,-80.198928,10,10,Concrete Tile,Frame,1309,Owner Occupied,371000,46,1,1,1,1,1,1,362000,44000,183000,69000,10000,4700,HO3,1,49500,1,0,6400,6200,5,1,0,0
CLM00630,POL00630,CUS00630,2022-09-27,2022-10-02,Hurricane,1,510 N Rome Ave,Hillsborough,FL,33606,27.930384,-82.488052,9,9,Concrete Tile,Masonry,3000,Owner Occupied,366000,79,1,1,1,1,1,1,273000,38000,152000,41000,10000,3760,HO6,1,110800,2,0,25900,65700,10,1,0,0
CLM00631,POL00631,CUS00631,2025-03-22,2025-03-26,Wind,0,9200 Randal Park Blvd,Orange,FL,32832,28.412212,-81.243592,9,9,Concrete Tile,Concrete Block,2861,Owner Occupied,431000,7,1,1,1,1,1,1,423000,63000,226000,99000,5000,6450,HO6,1,35700,0,0,8600,8400,6,1,1,0
CLM00632,POL00632,CUS00632,2025-05-04,2025-05-20,Fire,0,6501 S Westshore Blvd,Hillsborough,FL,33616,27.869022,-82.523216,20,3,Metal,Reinforced Concrete,3870,Owner Occupied,573000,25,1,1,1,1,1,1,482000,70000,312000,96000,1000,6830,HO6,2,107800,1,1,50000,55500,17,1,0,0
CLM00633,POL00633,CUS00633,2024-10-08,2024-10-11,Hail,1,452 NE 31st St,Miami-Dade,FL,33137,25.805582,-80.194716,70,16,Metal,Frame,3114,Owner Occupied,809000,110,1,1,1,1,1,1,670000,66000,302000,153000,2000,7080,HO3,2,42400,1,0,32500,39800,1,1,0,0
CLM00634,POL00634,CUS00634,2022-09-28,2022-10-14,Hurricane,1,4301 Urbana Dr,Orange,FL,32837,28.394856,-81.424922,75,2,Tile,Frame,2689,Owner Occupied,1282000,187,1,1,1,1,1,1,971000,78000,448000,148000,1500,9350,HO6,1,14800,2,0,98500,101200,1,1,0,0
CLM00635,POL00635,CUS00635,2024-01-31,2024-02-04,Hail,0,510 N Rome Ave,Hillsborough,FL,33606,27.930384,-82.488052,6,6,Flat/TPO,Concrete Block,1907,Owner Occupied,1314000,132,1,1,1,1,1,1,1099000,128000,560000,225000,2500,7290,HO3,2,134000,2,2,25000,22400,9,1,0,0
CLM00636,POL00636,CUS00636,2023-11-30,2023-12-09,Hail,0,1115 E Twiggs St,Hillsborough,FL,33602,27.951524,-82.459604,37,25,Asphalt Shingle,Concrete Block,4316,Owner Occupied,1135000,161,1,1,1,1,1,1,992000,86000,513000,273000,1500,5390,HO5,2,126000,1,1,34700,28600,13,1,0,1
CLM00637,POL00637,CUS00637,2025-05-09,2025-05-16,Wind,0,109 W Fortune St,Hillsborough,FL,33602,27.947222,-82.458452,14,14,Flat/TPO,Reinforced Concrete,4477,Owner Occupied,437000,90,1,1,1,1,1,1,417000,41000,219000,111000,1500,2450,HO5,0,0,1,1,6800,12300,16,1,0,0
CLM00638,POL00638,CUS00638,2023-12-04,2023-12-07,Wind,0,300 W Tyler St,Hillsborough,FL,33602,27.948668,-82.456928,64,26,Metal,Concrete Block,1603,Owner Occupied,740000,34,1,0,1,1,1,1,590000,0,291000,161000,2000,8520,HO5,1,27100,0,0,43200,44900,2,1,0,0
CLM00639,POL00639,CUS00639,2023-02-20,2023-02-23,Wind,0,6301 S Westshore Blvd,Hillsborough,FL,33616,27.867894,-82.52435,49,8,Flat/TPO,Masonry Veneer,2479,Owner Occupied,392000,164,1,1,1,1,0,0,295000,39000,181000,54000,10000,7990,DP3,0,0,1,0,20700,37200,16,1,0,0
CLM00640,POL00640,CUS00640,2023-12-06,2023-12-08,Wind,0,230 NE 4th St,Miami-Dade,FL,33132,25.781976,-80.192572,38,29,Concrete Tile,Masonry Veneer,3301,Owner Occupied,601000,124,1,1,1,1,1,1,507000,60000,236000,79000,1500,3260,HO5,2,91800,0,0,45900,46400,6,1,1,1
CLM00641,POL00641,CUS00641,2025-01-31,2025-02-02,Hail,0,300 W Tyler St,Hillsborough,FL,33602,27.948668,-82.456928,70,11,Concrete Tile,Masonry,2312,Owner Occupied,328000,100,1,1,1,1,1,1,322000,47000,217000,77000,1500,1820,HO6,1,54700,0,0,29200,23600,10,1,0,0
CLM00642,POL00642,CUS00642,2023-08-05,2023-08-13,Theft,0,6600 NW 7th St,Miami-Dade,FL,33126,25.778214,-80.295246,24,7,Metal,Concrete Block,3024,Owner Occupied,787000,109,1,1,1,1,1,1,726000,107000,500000,209000,2000,3640,HO6,1,68400,1,2,7500,13700,10,1,0,0
CLM00643,POL00643,CUS00643,2024-05-23,2024-05-28,Hurricane,0,8733 Rooks Park Cir,Hillsborough,FL,33619,27.936594,-82.36584,21,21,Flat/TPO,Frame,3497,Owner Occupied,260000,54,1,1,1,1,0,0,193000,28000,111000,53000,1500,2050,DP3,0,0,1,0,105600,100800,5,1,0,0
CLM00644,POL00644,CUS00644,2022-12-17,2022-12-23,Water,0,921 N Central Ave,Hillsborough,FL,33602,27.95189,-82.4639,31,22,Concrete Tile,Frame,1359,Owner Occupied,482000,36,1,1,1,1,1,1,454000,63000,284000,120000,2000,5950,HO6,0,0,0,0,34500,30800,3,1,0,0
CLM00645,POL00645,CUS00645,2023-10-25,2023-10-25,Freeze,0,12112 Sugarloaf Key St,Hillsborough,FL,33626,28.058486,-82.624672,20,20,Asphalt Shingle,Frame,4316,Owner Occupied,734000,134,1,0,1,1,1,1,577000,0,378000,163000,1000,2160,HO3,2,76900,1,0,22200,17800,10,1,0,0
CLM00646,POL00646,CUS00646,2025-02-03,2025-02-08,Wind,0,700 SW 1st St,Miami-Dade,FL,33130,25.76502,-80.207664,57,4,Concrete Tile,Frame,2880,Owner Occupied,430000,174,1,1,1,1,1,1,434000,48000,252000,85000,1000,6080,HO3,2,121900,0,0,29800,25800,11,1,0,0
CLM00647,POL00647,CUS00647,2023-01-12,2023-01-20,Fire,0,5127 W Tyson Ave,Hillsborough,FL,33611,27.888982,-82.504054,57,22,Metal,Reinforced Concrete,2776,Owner Occupied,1293000,181,1,1,1,1,1,1,1089000,119000,530000,167000,5000,9120,HO3,2,57600,0,0,323200,176300,8,1,0,1
CLM00648,POL00648,CUS00648,2024-04-28,2024-05-06,Fire,0,9200 Randal Park Blvd,Orange,FL,32832,28.412212,-81.243592,45,1,Tile,Concrete Block,1448,Secondary Residence,1317000,87,1,1,1,1,1,1,1137000,126000,686000,313000,2500,9690,HO6,1,71500,2,0,43300,35300,8,1,0,0
CLM00649,POL00649,CUS00649,2025-04-30,2025-05-07,Fire,0,700 SW 1st St,Miami-Dade,FL,33130,25.76502,-80.207664,34,25,Asphalt Shingle,Frame,1550,Secondary Residence,1374000,99,1,1,1,1,1,1,1079000,121000,702000,220000,2000,5010,HO6,2,104200,1,1,151300,134400,6,1,0,0
CLM00650,POL00650,CUS00650,2025-06-28,2025-08-14,Fire,0,7511 Solstice Cir,Orange,FL,32821,28.411672,-81.46685,67,3,Flat/TPO,Frame,2077,Owner Occupied,1325000,62,1,1,1,1,0,1,1050000,94000,635000,164000,2000,4170,DP3,2,88100,2,0,146600,182800,12,1,0,0
CLM00651,POL00651,CUS00651,2022-04-25,2022-04-28,Hurricane,0,3015 N Rocky Point Dr E,Hillsborough,FL,33607,27.964764,-82.501766,61,18,Tile,Masonry,2357,Owner Occupied,1315000,176,1,1,1,1,1,1,1321000,154000,888000,274000,10000,7300,HO5,0,0,0,0,102200,96000,6,1,0,0
CLM00652,POL00652,CUS00652,2024-09-12,2024-09-15,Water,0,10149 Arise Loop,Orange,FL,32837,28.397256,-81.42077,61,30,Concrete Tile,Concrete Block,2736,Secondary Residence,1175000,22,1,1,1,1,1,1,924000,118000,465000,247000,10000,5180,HO3,1,88700,1,0,91400,40100,15,1,1,1
CLM00653,POL00653,CUS00653,2025-07-05,2025-07-05,Hail,0,452 NE 31st St,Miami-Dade,FL,33137,25.805582,-80.194716,74,12,Asphalt Shingle,Masonry Veneer,3377,Owner Occupied,659000,52,1,1,1,1,0,0,583000,68000,267000,98000,2500,8700,DP3,1,43400,2,0,17900,21200,6,1,0,0
CLM00654,POL00654,CUS00654,2025-09-22,2025-09-25,Water,0,6600 NW 7th St,Miami-Dade,FL,33126,25.778214,-80.295246,61,6,Asphalt Shingle,Reinforced Concrete,4354,Secondary Residence,991000,66,1,1,1,1,0,0,847000,83000,588000,165000,2500,3810,DP3,0,0,0,1,16300,31600,16,1,0,0
CLM00655,POL00655,CUS00655,2023-03-20,2023-03-23,Water,0,2900 Biscayne Blvd,Miami-Dade,FL,33137,25.80518,-80.188488,21,21,Tile,Concrete Block,2991,Owner Occupied,1074000,97,1,1,1,1,1,1,826000,112000,563000,165000,1000,7250,HO6,1,74500,0,0,53500,43600,17,1,1,0
CLM00656,POL00656,CUS00656,2022-05-08,2022-06-13,Wind,0,733 Main Ln,Orange,FL,32801,28.546738,-81.375962,30,14,Metal,Masonry Veneer,1127,Owner Occupied,913000,74,1,1,1,1,1,1,763000,97000,344000,226000,7500,8570,HO3,2,155300,1,1,54600,50400,13,1,0,0
CLM00657,POL00657,CUS00657,2024-03-23,2024-03-30,Freeze,0,700 SW 1st St,Miami-Dade,FL,33130,25.76502,-80.207664,42,4,Tile,Concrete Block,2254,Owner Occupied,648000,117,1,1,1,1,1,1,624000,82000,423000,114000,2500,7470,HO3,1,51400,0,0,5900,7100,14,1,0,0
CLM00658,POL00658,CUS00658,2024-10-08,2024-10-09,Hurricane,1,2900 Biscayne Blvd,Miami-Dade,FL,33137,25.80518,-80.188488,61,2,Metal,Masonry,1918,Owner Occupied,966000,157,1,1,1,1,1,1,761000,104000,435000,163000,1500,2680,HO3,0,0,0,0,34600,39400,12,1,0,0
CLM00659,POL00659,CUS00659,2024-10-31,2024-11-14,Fire,0,2828 NW 1st Ave,Miami-Dade,FL,33127,25.79715,-80.197564,20,15,Concrete Tile,Masonry Veneer,2219,Owner Occupied,352000,19,1,1,1,1,1,1,347000,40000,201000,63000,5000,2280,HO6,2,142600,1,0,110400,117300,1,1,0,0
